"name","url","views"
"test","https://opendata.socrata.com/dataset/test/5sxq-93db","17"
"Trial1","https://opendata.socrata.com/dataset/Trial1/f6nc-fdrq","18"
"Domain building","https://opendata.socrata.com/dataset/Domain-building/ezef-yi2j","17"
"SFCASA Bugs","https://opendata.socrata.com/dataset/SFCASA-Bugs/be3n-jmst","17"
"sebkad","https://opendata.socrata.com/dataset/sebkad/gef4-rev9","17"
"web2.0","https://opendata.socrata.com/dataset/web2-0/qxsq-iamu","17"
"69008","https://opendata.socrata.com/dataset/69008/tz5x-jgrd","18"
"FF list 4","https://opendata.socrata.com/dataset/FF-list-4/jbgu-8zqs","17"
"h","https://opendata.socrata.com/Business/h/pymt-2nn6","17"
"TESTE","https://opendata.socrata.com/Business/TESTE/qn5e-muu2","17"
"myversion","https://opendata.socrata.com/dataset/myversion/878n-ci7z","17"
"Contacts - Most","https://opendata.socrata.com/dataset/Contacts-Most/7uv8-ikcq","8"
"test","https://opendata.socrata.com/dataset/test/fi9c-pwfy","17"
"Telephone","https://opendata.socrata.com/dataset/Telephone/n7d5-hjay","17"
"experiencia","https://opendata.socrata.com/dataset/experiencia/dqnz-ddht","17"
"teste","https://opendata.socrata.com/dataset/teste/fuif-9rsy","17"
"teenage drinkind","https://opendata.socrata.com/dataset/teenage-drinkind/4mcj-b8n8","17"
"Reading List July/August","https://opendata.socrata.com/dataset/Reading-List-July-August/m5mb-dzr9","17"
"Selection Testing","https://opendata.socrata.com/dataset/Selection-Testing/m5wc-t4di","84"
"test-menu","https://opendata.socrata.com/dataset/test-menu/3567-hanv","88"
"Pinacoteca Virtual Sanmartiniana","https://opendata.socrata.com/Education/Pinacoteca-Virtual-Sanmartiniana/9gen-vv53","93"
"Events","https://opendata.socrata.com/Business/Events/ddc2-aadw","96"
"MIA Schedule","https://opendata.socrata.com/dataset/MIA-Schedule/tvhx-4y4g","122"
"3ro a de 5 a 9-6","https://opendata.socrata.com/Education/3ro-a-de-5-a-9-6/y8j5-m95i","89"
"HS and Quercitin Project- June-August 2009","https://opendata.socrata.com/Education/HS-and-Quercitin-Project-June-August-2009/f6w5-ze9u","91"
"Hessenford Graveyard","https://opendata.socrata.com/dataset/Hessenford-Graveyard/7nsh-qace","294"
"Conference Calendar","https://opendata.socrata.com/Business/Conference-Calendar/vtby-nx9a","92"
"Buy natural herbal female viagra pills - Femvigor","https://opendata.socrata.com/Personal/Buy-natural-herbal-female-viagra-pills-Femvigor/tteq-uxf7","90"
"Innovation","https://opendata.socrata.com/dataset/Innovation/qyiz-dc4h","91"
"80-100 歲出政事別比較表","https://opendata.socrata.com/Government/80-100-/iys9-wtff","108"
"2009 Contributions Code 3 Class P","https://opendata.socrata.com/dataset/2009-Contributions-Code-3-Class-P/byu8-h28i","91"
"Alternative/Ind/Goth","https://opendata.socrata.com/Personal/Alternative-Ind-Goth/8kan-5dya","288"
"Earth911 Reference Listings","https://opendata.socrata.com/dataset/Earth911-Reference-Listings/4w3p-bs6f","218"
"APR SDX Default SOI","https://opendata.socrata.com/Business/APR-SDX-Default-SOI/ig3k-qjpz","88"
"Test Dataset","https://opendata.socrata.com/dataset/Test-Dataset/bv2u-5bqf","89"
"Health-related contributions spanning careers","https://opendata.socrata.com/Government/Health-related-contributions-spanning-careers/b2b3-ye9e","92"
"Human Resources","https://opendata.socrata.com/dataset/Human-Resources/387u-4zca","111"
"Featured Live Socrata Customers","https://opendata.socrata.com/Government/Featured-Live-Socrata-Customers/xv2g-dbxu","81"
"business","https://opendata.socrata.com/Business/business/pzfx-rj5n","95"
"4th History","https://opendata.socrata.com/Education/4th-History/atv7-4fik","99"
"Des Moines: All RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Des-Moines-All-RadNet-Laboratory-Analysis/dzaq-kavd","108"
"Las Vegas: All RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Las-Vegas-All-RadNet-Laboratory-Analysis/haaz-4jwf","109"
"Trader Joes + Costco recs","https://opendata.socrata.com/dataset/Trader-Joes-Costco-recs/qjs4-tkt9","127"
"Data Centers","https://opendata.socrata.com/Government/Data-Centers/x5v7-uwx5","64"
"training - cam","https://opendata.socrata.com/dataset/training-cam/28ya-2qyv","15"
"行业分布图","https://opendata.socrata.com/dataset/-/anqk-whxe","98"
"模糊聚类计算","https://opendata.socrata.com/Business/-/wkjk-vixv","102"
"AVP Curriculum & Instruction","https://opendata.socrata.com/dataset/AVP-Curriculum-Instruction/7m6g-tu8c","111"
"Songs on my transister radio","https://opendata.socrata.com/Fun/Songs-on-my-transister-radio/fuzz-ty9s","115"
"8th District campaign contribution sources","https://opendata.socrata.com/Government/8th-District-campaign-contribution-sources/imuw-htxk","106"
"Institutions with greater than 5% Change","https://opendata.socrata.com/Education/Institutions-with-greater-than-5-Change/e75x-jx7z","92"
"Riverside: All RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Riverside-All-RadNet-Laboratory-Analysis/azth-r6nv","110"
"5th History","https://opendata.socrata.com/Education/5th-History/rhie-mjh5","98"
"Wish List","https://opendata.socrata.com/dataset/Wish-List/mgfe-3yui","91"
"crab","https://opendata.socrata.com/dataset/crab/pp59-wtru","89"
"qwerty","https://opendata.socrata.com/dataset/qwerty/5mis-df8x","90"
"Birthday list","https://opendata.socrata.com/dataset/Birthday-list/5hgr-aj9x","91"
"NSA Reads...","https://opendata.socrata.com/Education/NSA-Reads-/62dn-ipvs","93"
"pel.licules","https://opendata.socrata.com/dataset/pel-licules/6rfe-nzqj","17"
"Tubos","https://opendata.socrata.com/dataset/Tubos/jn3w-2ygg","17"
"Music Terms","https://opendata.socrata.com/dataset/Music-Terms/22ri-k6xp","17"
"mmm","https://opendata.socrata.com/dataset/mmm/aptx-qyc9","17"
"Prova","https://opendata.socrata.com/dataset/Prova/53jg-bg2m","17"
"Partner Database","https://opendata.socrata.com/dataset/Partner-Database/ejy9-4cvm","18"
"Movies to Treasure","https://opendata.socrata.com/dataset/Movies-to-Treasure/48c3-czih","17"
"Libros interesantes","https://opendata.socrata.com/dataset/Libros-interesantes/trig-hzrb","17"
"foto","https://opendata.socrata.com/dataset/foto/25sr-zvzf","17"
"forecast","https://opendata.socrata.com/dataset/forecast/jmu3-aa7n","18"
"jklhj","https://opendata.socrata.com/dataset/jklhj/e5v3-qz4i","19"
"odlo","https://opendata.socrata.com/dataset/odlo/kqd5-wctd","17"
"teste","https://opendata.socrata.com/dataset/teste/6naw-f2qu","17"
"ef","https://opendata.socrata.com/dataset/ef/a5ds-rk6m","17"
"Project Tracking","https://opendata.socrata.com/dataset/Project-Tracking/crnt-24px","17"
"Learn chinese","https://opendata.socrata.com/dataset/Learn-chinese/2k7s-eqdp","18"
"feeds","https://opendata.socrata.com/dataset/feeds/4b37-y22n","18"
"Test two","https://opendata.socrata.com/dataset/Test-two/dka6-jjnh","17"
"bid log","https://opendata.socrata.com/dataset/bid-log/gabe-3aqd","17"
"dance","https://opendata.socrata.com/dataset/dance/a6yh-6xt7","17"
"test","https://opendata.socrata.com/dataset/test/nfrt-j77h","17"
"Wireless Logins","https://opendata.socrata.com/dataset/Wireless-Logins/828c-p6ju","18"
"Project tracking","https://opendata.socrata.com/dataset/Project-tracking/tc76-n7mj","17"
"Taken Captive Phase II -Part 2","https://opendata.socrata.com/dataset/Taken-Captive-Phase-II-Part-2/sfsh-q5xm","18"
"calendar","https://opendata.socrata.com/dataset/calendar/qbti-tpdm","17"
"Learn","https://opendata.socrata.com/dataset/Learn/nwqs-ahzn","17"
"test","https://opendata.socrata.com/dataset/test/h54j-by2x","7"
"test","https://opendata.socrata.com/dataset/test/muua-9xgf","17"
"Foster Dogs","https://opendata.socrata.com/dataset/Foster-Dogs/wg57-pfm8","19"
"dsf","https://opendata.socrata.com/dataset/dsf/6wy5-e2xk","17"
"test","https://opendata.socrata.com/dataset/test/4wcu-ikg4","17"
"rooney","https://opendata.socrata.com/dataset/rooney/sw66-af9f","17"
"english","https://opendata.socrata.com/dataset/english/5uvs-d2u7","18"
"bla bla","https://opendata.socrata.com/dataset/bla-bla/phpw-39t4","17"
"Testando","https://opendata.socrata.com/dataset/Testando/ps8c-6f5s","17"
"Test","https://opendata.socrata.com/dataset/Test/qpzz-pn5e","17"
"customers","https://opendata.socrata.com/dataset/customers/vpk3-uutq","17"
"Customer Name","https://opendata.socrata.com/dataset/Customer-Name/7huv-59ty","7"
"Symbion Grades","https://opendata.socrata.com/dataset/Symbion-Grades/rfqc-c988","18"
"test","https://opendata.socrata.com/dataset/test/s357-j79w","8"
"RECRUITS / VOLUNTEES TRACKING","https://opendata.socrata.com/Business/RECRUITS-VOLUNTEES-TRACKING/8ama-2vq8","91"
"Primary Activities","https://opendata.socrata.com/dataset/Primary-Activities/k8dq-8hrg","87"
"Vista Cruiser","https://opendata.socrata.com/dataset/Vista-Cruiser/qtiq-jivi","93"
"Somerville, MA 311","https://opendata.socrata.com/Government/Somerville-MA-311/fhng-4ywj","39"
"2008 Population by state","https://opendata.socrata.com/Government/2008-Population-by-state/cvhs-26cc","101"
"50 Most powerful celebs","https://opendata.socrata.com/Fun/50-Most-powerful-celebs/8qww-avi7","93"
"Enrollment Marketing & Recruiting","https://opendata.socrata.com/dataset/Enrollment-Marketing-Recruiting/6mkf-zjdh","109"
"Edos Anual Tasas","https://opendata.socrata.com/Government/Edos-Anual-Tasas/ww6c-k3vh","85"
"Confidence Interval Chart","https://opendata.socrata.com/dataset/Confidence-Interval-Chart/eg3h-f6tg","102"
"chart 2","https://opendata.socrata.com/dataset/chart-2/c224-kwwv","575"
"3ro a de 5 a 9-4","https://opendata.socrata.com/Education/3ro-a-de-5-a-9-4/pyrf-b2w9","88"
"2010 Midlands Expenses","https://opendata.socrata.com/Government/2010-Midlands-Expenses/vg9g-rvzs","100"
"Beer's I have drank.","https://opendata.socrata.com/Fun/Beer-s-I-have-drank-/6hr8-r7cs","91"
"Pathobiology Research","https://opendata.socrata.com/Education/Pathobiology-Research/4bw3-tn7c","92"
"Case Details","https://opendata.socrata.com/Education/Case-Details/ccgt-bukc","166"
"2005","https://opendata.socrata.com/Government/2005/qrph-96xh","130"
"Detected Substances","https://opendata.socrata.com/dataset/Detected-Substances/vsmk-mrym","96"
"1212","https://opendata.socrata.com/Business/1212/jbwc-ih92","87"
"Pagos Recibidos","https://opendata.socrata.com/dataset/Pagos-Recibidos/ekhe-fuxa","87"
"Test Form","https://opendata.socrata.com/dataset/Test-Form/thvf-2zcj","92"
"Resources","https://opendata.socrata.com/dataset/Resources/6uv7-4ifn","88"
"World Hotels","https://opendata.socrata.com/dataset/World-Hotels/wj5u-p76i","95"
"cooking","https://opendata.socrata.com/dataset/cooking/kgr5-pbsw","89"
"Who Has What Among Califa Members","https://opendata.socrata.com/Business/Who-Has-What-Among-Califa-Members/ir2p-byes","94"
"4th Science","https://opendata.socrata.com/Education/4th-Science/pw7z-bhus","97"
"DOE Recovery Pillars Cleanup Map","https://opendata.socrata.com/dataset/DOE-Recovery-Pillars-Cleanup-Map/iavu-djva","91"
"GRAFIK2010","https://opendata.socrata.com/dataset/GRAFIK2010/j8p9-mh9k","88"
"CSO Web Projects","https://opendata.socrata.com/Business/CSO-Web-Projects/2efc-8cs3","92"
"caltest","https://opendata.socrata.com/dataset/caltest/h2p5-iaz6","79"
"Farmers","https://opendata.socrata.com/Business/Farmers/3wqf-pn34","95"
"Jogos PS3","https://opendata.socrata.com/Personal/Jogos-PS3/6qar-u45e","96"
"Institutions with greater than 5% change in funding","https://opendata.socrata.com/Education/Institutions-with-greater-than-5-change-in-funding/cfzj-cnvp","89"
"Louisiana air samples post BP","https://opendata.socrata.com/Government/Louisiana-air-samples-post-BP/vw98-afcg","308"
"Indian Cities","https://opendata.socrata.com/dataset/Indian-Cities/yijq-8ad5","98"
"Milwaukie: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Milwaukie-Milk-RadNet-Laboratory-Analysis/jdua-emzn","115"
"Chattanooga Iodine","https://opendata.socrata.com/Government/Chattanooga-Iodine/hz4k-nfey","109"
"Boise ID Air Cartridge I-131","https://opendata.socrata.com/Government/Boise-ID-Air-Cartridge-I-131/kya5-nfvn","112"
"Lynchburg: All RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Lynchburg-All-RadNet-Laboratory-Analysis/4v3j-muc3","111"
"APO-Beta Upsilon Members","https://opendata.socrata.com/Education/APO-Beta-Upsilon-Members/yxrg-78td","156"
"BROADWAY POSTER COLLECTION","https://opendata.socrata.com/Fun/BROADWAY-POSTER-COLLECTION/bp25-3n3n","105"
"test","https://opendata.socrata.com/dataset/test/ne38-3pmz","17"
"Venda de gats","https://opendata.socrata.com/dataset/Venda-de-gats/gqp6-b9id","17"
"Teste","https://opendata.socrata.com/dataset/Teste/f7rr-e2yn","17"
"test pm","https://opendata.socrata.com/dataset/test-pm/r4w6-kfji","17"
"I&O","https://opendata.socrata.com/dataset/I-O/rp4w-becu","17"
"el café de enfrente","https://opendata.socrata.com/dataset/el-caf-de-enfrente/piyf-wejb","20"
"Test","https://opendata.socrata.com/dataset/Test/7kbg-ydhp","17"
"ss","https://opendata.socrata.com/dataset/ss/qeci-dmbx","17"
"crm","https://opendata.socrata.com/dataset/crm/tduw-fc6i","18"
"test","https://opendata.socrata.com/dataset/test/7aia-jmkt","17"
"test","https://opendata.socrata.com/dataset/test/4eas-c9qr","17"
"new","https://opendata.socrata.com/dataset/new/uqbx-b9xb","17"
"Career Opportunites","https://opendata.socrata.com/dataset/Career-Opportunites/e865-ku8q","17"
"test1","https://opendata.socrata.com/dataset/test1/equp-8akb","17"
"test","https://opendata.socrata.com/dataset/test/mdk7-mg7y","17"
"Test From Discovery","https://opendata.socrata.com/dataset/Test-From-Discovery/gfbw-37sb","18"
"Create games","https://opendata.socrata.com/dataset/Create-games/w5p3-7sar","20"
"eyes","https://opendata.socrata.com/dataset/eyes/3psh-9e8q","18"
"Important Numbers","https://opendata.socrata.com/dataset/Important-Numbers/gpkr-7dez","18"
"Test Lens","https://opendata.socrata.com/dataset/Test-Lens/mmvz-867a","17"
"blank","https://opendata.socrata.com/dataset/blank/fr3n-qcp9","7"
"Ring DB","https://opendata.socrata.com/dataset/Ring-DB/ttyx-my3d","17"
"Orientation Thingy","https://opendata.socrata.com/dataset/Orientation-Thingy/cut6-bnng","18"
"test movie collection","https://opendata.socrata.com/dataset/test-movie-collection/umdh-gkk7","18"
"lee2","https://opendata.socrata.com/dataset/lee2/3qki-9t3x","7"
"lets go now -------_______ APRIL 2008","https://opendata.socrata.com/dataset/lets-go-now-_______-APRIL-2008/bkgm-5xn6","18"
"email-registration","https://opendata.socrata.com/dataset/email-registration/4cec-t382","18"
"Restaraunts","https://opendata.socrata.com/dataset/Restaraunts/nwa3-b6gp","18"
"State","https://opendata.socrata.com/dataset/State/u3ec-m4cu","17"
"test","https://opendata.socrata.com/dataset/test/x2cy-arb2","17"
"a","https://opendata.socrata.com/dataset/a/7yfe-d3sg","17"
"test1","https://opendata.socrata.com/dataset/test1/s9qa-tvmu","17"
"teste","https://opendata.socrata.com/dataset/teste/v4x3-rrt3","7"
"corel","https://opendata.socrata.com/dataset/corel/8pqb-mzai","22"
"sugar","https://opendata.socrata.com/dataset/sugar/ahqm-ypjq","7"
"hgfhgf","https://opendata.socrata.com/dataset/hgfhgf/9552-mhqj","18"
"sam","https://opendata.socrata.com/dataset/sam/avnn-m3ci","8"
"cippalippa","https://opendata.socrata.com/dataset/cippalippa/ss8x-83mh","17"
"My Movies","https://opendata.socrata.com/dataset/My-Movies/dx78-2323","18"
"2008 Books","https://opendata.socrata.com/dataset/2008-Books/v53a-y9de","17"
"2do. a  de 11 a 3-4","https://opendata.socrata.com/Education/2do-a-de-11-a-3-4/cdxb-2f3f","87"
"Office of the Registrar","https://opendata.socrata.com/dataset/Office-of-the-Registrar/4mcu-92za","108"
"Visitation Schedule for Stuart Looyenga","https://opendata.socrata.com/Personal/Visitation-Schedule-for-Stuart-Looyenga/wkm2-na48","89"
"a","https://opendata.socrata.com/Business/a/k2rh-faic","108"
"UK Railway Related Websites","https://opendata.socrata.com/Personal/UK-Railway-Related-Websites/damc-rdes","68"
"Andy S&S-50","https://opendata.socrata.com/dataset/Andy-S-S-50/96ku-544m","88"
"Simple To Do","https://opendata.socrata.com/Personal/Simple-To-Do/gvmm-e2by","93"
"Busqueda","https://opendata.socrata.com/dataset/Busqueda/59d5-ax4d","109"
"2009 Meeting Attendance","https://opendata.socrata.com/Business/2009-Meeting-Attendance/i86f-a83k","86"
"Automobile Brands","https://opendata.socrata.com/dataset/Automobile-Brands/uuxp-2vfn","80"
"University Controller","https://opendata.socrata.com/dataset/University-Controller/qjxk-scp8","102"
"Interview Help","https://opendata.socrata.com/dataset/Interview-Help/v95g-5ag4","92"
"Booklist","https://opendata.socrata.com/Fun/Booklist/tdq3-ke26","89"
"The White House - Nominations and Appointments","https://opendata.socrata.com/Government/The-White-House-Nominations-and-Appointments/b4gg-dmy6","95"
"Vehículos Afectos al IPV 2011 Lima Metropolitana","https://opendata.socrata.com/Government/Veh-culos-Afectos-al-IPV-2011-Lima-Metropolitana/gdid-qdu5","724"
"KudoKounter","https://opendata.socrata.com/Fun/KudoKounter/cbyx-esyc","87"
"6to b de 7 a 11-3","https://opendata.socrata.com/Education/6to-b-de-7-a-11-3/2d76-jitc","87"
"Black Ops Consolidation of Ideas","https://opendata.socrata.com/Business/Black-Ops-Consolidation-of-Ideas/2kp3-ia3v","89"
"90 Days Abandoned Vehicles","https://opendata.socrata.com/Government/90-Days-Abandoned-Vehicles/a7gn-frv9","110"
"GeoMap with Links Data","https://opendata.socrata.com/dataset/GeoMap-with-Links-Data/nxbh-3c4n","77"
"test-1","https://opendata.socrata.com/dataset/test-1/mc9m-23sd","87"
"Condo Transactions","https://opendata.socrata.com/Business/Condo-Transactions/tjjf-udax","89"
"KFE To Do","https://opendata.socrata.com/Business/KFE-To-Do/4f6n-i9x9","93"
"I-131 in Precipitation","https://opendata.socrata.com/Government/I-131-in-Precipitation/i48s-scfe","109"
"Juneau: All RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Juneau-All-RadNet-Laboratory-Analysis/dpfx-q2va","109"
"iodine","https://opendata.socrata.com/Government/iodine/p8r3-a8fu","113"
"kauai air","https://opendata.socrata.com/Government/kauai-air/5wm3-88ms","110"
"New Projects","https://opendata.socrata.com/Business/New-Projects/upx3-enq4","92"
